POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Lake Hollywood Park,Griffith Observatory,"2800 E. Observatory Rd., Los Angeles, CA 90027-1299",1.7,2.55
Lake Hollywood Park,Universal Studios Hollywood,"100 Universal City Plaza, Los Angeles, CA 91608-1002",1.7,2.55
Lake Hollywood Park,Scot Nery's Boobietrap,"6555 Hollywood Blvd Back Of The Building Parking Lot Entrance, Los Angeles, CA 90028-6218",1.8,2.7
Lake Hollywood Park,Tourific Escapes,"Los Angeles, CA 90009",2,3
Lake Hollywood Park,Hollywood Bowl Overlook,"Mulholland Drive, Los Angeles, CA",1.2,1.8
Lake Hollywood Park,Hollywood Bowl Museum,"2301 N Highland Ave, Los Angeles, CA 90068-2742",1.3,1.95
Lake Hollywood Park,Los Angeles Urban Adventures,"Los Angeles, CA 90028",2,3
Lake Hollywood Park,The Wizarding World of Harry Potter,"100 Universal City Plaza Universal Studios Hollywood, Los Angeles, CA",1.7,2.55
Lake Hollywood Park,The Getty Center,"1200 Getty Center Dr N Sepulveda Blvd & Getty Center Dr, Los Angeles, CA 90049-1657",9.1,13.65
Lake Hollywood Park,Amoeba Music,"6400 W Sunset Blvd, Los Angeles, CA 90028-7307",2.1,3.15
Lake Hollywood Park,Pantages Theatre,"6233 Hollywood Blvd, Los Angeles, CA 90028-5310",1.8,2.7
Lake Hollywood Park,The Magic Castle,"7001 Franklin Ave, Los Angeles, CA 90028-8603",1.8,2.7
Lake Hollywood Park,The Greek Theatre,"2700 N Vermont Ave, Los Angeles, CA 90027-1247",1.8,2.7
Lake Hollywood Park,American Riviera Private Tours,"Los Angeles, CA",1.9,2.85
Lake Hollywood Park,Runyon Canyon Park,"2000 N Fuller Ave Hollywood, Los Angeles, CA 90046-2308",2,3
Lake Hollywood Park,Magic and Wine Tasting with David Minkin,"1737 Vine St Bardot Hollywood, Los Angeles, CA 90028-5248",1.7,2.55
Lake Hollywood Park,Los Angeles Club Crawl - LA Epic Club Crawls,"Los Angeles, CA 90028",1.4,2.1
Lake Hollywood Park,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA 90068-2742",1.3,1.95
Lake Hollywood Park,Universal CityWalk Hollywood,"100 Universal City Plaza, Los Angeles, CA 91608",1.6,2.4
Lake Hollywood Park,Melting Pot Food Tours,"Los Angeles, CA 90036",4.4,6.6
Lake Hollywood Park,Guitar Center,"7425 W Sunset Blvd, Los Angeles, CA 90046-3432",2.5,3.75
Lake Hollywood Park,Autry Museum of the American West,"4700 Western Heritage Way Griffith Park, Los Angeles, CA 90027-1462",3,4.5
Lake Hollywood Park,Madame Tussauds Hollywood,"6933 Hollywood Blvd, Los Angeles, CA 90028-6146",2,3
Lake Hollywood Park,Griffith Park,"4730 Crystal Springs Dr, Los Angeles, CA 90027-1401",3.1,4.65
Lake Hollywood Park,The Hollywood Museum,"1660 N Highland Ave, Los Angeles, CA 90028-6121",2,3
Lake Hollywood Park,Hollywood Reservoir,"2460 Holly Dr, Los Angeles, CA 90068-2714",12,18
Lake Hollywood Park,Hollywoodland Antiques & Fine Time Pieces,"2699 1/2 N Beachwood Dr # 90068, Los Angeles, CA 90068-2339",8.666666667,13
Lake Hollywood Park,Holocaust Museum LA,"100 The Grove Dr, Los Angeles, CA 90036-6200",4,6
Lake Hollywood Park,Hollywood Hills,"2917-2981 Runyon Canyon Rd, Los Angeles, CA 90046, Los Angeles, CA",2.1,3.15
Los Angeles County Museum of Art,Urban Light,"5905 Wilshire Blvd, Los Angeles, CA 90036-4504",0.666666667,1
Los Angeles County Museum of Art,Petersen Automotive Museum,"6060 Wilshire Blvd, Los Angeles, CA 90036-3605",2,3
Los Angeles County Museum of Art,La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036-4539",4,6
Los Angeles County Museum of Art,Leo S Bing Theater,"5905 Wilshire Blvd, Los Angeles, CA 90036-4504",2,3
Los Angeles County Museum of Art,Wadee Spa,"637 S Fairfax Ave #101, Los Angeles, CA 90036-3696",2,3
Los Angeles County Museum of Art,Craft Contemporary,"5814 Wilshire Blvd, Los Angeles, CA 90036-4501",3.333333333,5
Los Angeles County Museum of Art,Molly Malone's,"575 S Fairfax Ave, Los Angeles, CA 90036-3128",3.333333333,5
Los Angeles County Museum of Art,Melting Pot Food Tours,"Los Angeles, CA 90036",8,12
Los Angeles County Museum of Art,Tom Bergin's Tavern,"840 S Fairfax Ave, Los Angeles, CA 90036-4421",4,6
Los Angeles County Museum of Art,The Original Farmers Market,"6333 W 3rd St Fairfax Ave, Los Angeles, CA 90036-3109",8.666666667,13
Los Angeles County Museum of Art,The Grove,"189 The Grove Drive, Los Angeles, CA 90036-6222",8.666666667,13
Los Angeles County Museum of Art,Holocaust Museum LA,"100 The Grove Dr, Los Angeles, CA 90036-6200",11.33333333,17
Los Angeles County Museum of Art,Primavera Sculpture,"5757 Wilshire Blvd Ca 90036, Los Angeles, CA 90036-5810",4.666666667,7
Los Angeles County Museum of Art,Hollywood Farmers Market,"Ivar Ave, Los Angeles, CA 90036-3109",8.666666667,13
Los Angeles County Museum of Art,Park La Brea,"6200 W 3rd St, Los Angeles, CA 90036-3157",8,12
Los Angeles County Museum of Art,The Getty Center,"1200 Getty Center Dr N Sepulveda Blvd & Getty Center Dr, Los Angeles, CA 90049-1657",6.7,10.05
Los Angeles County Museum of Art,Griffith Observatory,"2800 E. Observatory Rd., Los Angeles, CA 90027-1299",5.1,7.65
Los Angeles County Museum of Art,Wynn Nail Spa,"1509 Vine St, Los Angeles, CA 90028-7304",6.666666667,10
Los Angeles County Museum of Art,Little Ethiopia,"Fairfax Ave, Los Angeles, CA",7.333333333,11
Los Angeles County Museum of Art,Tourific Escapes,"Los Angeles, CA 90009",2.9,4.35
Los Angeles County Museum of Art,American Girl Place Los Angeles,"189 The Grove Dr, Los Angeles, CA 90036-6222",9.333333333,14
Los Angeles County Museum of Art,Scot Nery's Boobietrap,"6555 Hollywood Blvd Back Of The Building Parking Lot Entrance, Los Angeles, CA 90028-6218",3.1,4.65
Los Angeles County Museum of Art,Universal Studios Hollywood,"100 Universal City Plaza, Los Angeles, CA 91608-1002",5.2,7.8
Los Angeles County Museum of Art,Los Angeles Urban Adventures,"Los Angeles, CA 90028",2.9,4.35
Los Angeles County Museum of Art,Amoeba Music,"6400 W Sunset Blvd, Los Angeles, CA 90028-7307",3,4.5
Los Angeles County Museum of Art,Diorama-museum of Bhagavad-gita,"3764 Watseka Ave, Los Angeles, CA 90034-4005",3.4,5.1
Los Angeles County Museum of Art,Blue Collar,"361 S Fairfax Ave, Los Angeles, CA 90036-3124",7.333333333,11
Los Angeles County Museum of Art,El Rey Theater,"5515 Wilshire Blvd, Los Angeles, CA 90036-3801",8,12
Los Angeles County Museum of Art,Dylan's Candy Bar,"6333 W 3rd St, Los Angeles, CA 90036-3109",8.666666667,13
Los Angeles County Museum of Art,Zimmer Children's Museum,"6505 Wilshire Blvd, Los Angeles, CA 90048-4906",8.666666667,13
Madame Tussauds Hollywood,Good Time Comedy Club,"6922 Hollywood Blvd Ste 109 Hollywood, Los Angeles, CA 90028-6156",0.666666667,1
Madame Tussauds Hollywood,Line Friends Store,"6922 Hollywood Blvd, Los Angeles, CA 90028-6117",0.666666667,1
Madame Tussauds Hollywood,La La Land,"7001 Hollywood Blvd, Los Angeles, CA 90028-6002",0.666666667,1
Madame Tussauds Hollywood,TCL Chinese Theatres,"6925 Hollywood Blvd Hollywood, Los Angeles, CA 90028-6103",0.666666667,1
Madame Tussauds Hollywood,AFI FEST,"6925 Hollywood Blvd, Los Angeles, CA 90028-6103",0.666666667,1
Madame Tussauds Hollywood,Tourific Escapes,"Los Angeles, CA 90009",1.333333333,2
Madame Tussauds Hollywood,Los Angeles Urban Adventures,"Los Angeles, CA 90028",2,3
Madame Tussauds Hollywood,Dolby Theatre,"6801 Hollywood Blvd, Los Angeles, CA 90028-6136",1.333333333,2
Madame Tussauds Hollywood,Hollywood,"Los Angeles, CA",1.333333333,2
Madame Tussauds Hollywood,American Riviera Private Tours,"Los Angeles, CA",2,3
Madame Tussauds Hollywood,Hard Rock Cafe,"6801 Hollywood Blvd Suite 105, Los Angeles, CA 90028-6136",1.333333333,2
Madame Tussauds Hollywood,Hollywood & Highland,"6801 Hollywood Blvd, Los Angeles, CA 90028-6136",2,3
Madame Tussauds Hollywood,Hollywood Boulevard,"Los Angeles, CA 90069",1.333333333,2
Madame Tussauds Hollywood,The Magic Show at The Roosevelt,"7000 Hollywood Blvd, Los Angeles, CA 90028-6003",1.333333333,2
Madame Tussauds Hollywood,Sweet! Hollywood,"6801 Hollywood Blvd Suite 201, Los Angeles, CA 90028-6136",1.333333333,2
Madame Tussauds Hollywood,Down In Hollywood Tours,"1737 N Orange Dr Suite 20, Los Angeles, CA 90028-4372",1.333333333,2
Madame Tussauds Hollywood,The Spare Room,"7000 Hollywood Blvd, Los Angeles, CA 90028-6003",1.333333333,2
Madame Tussauds Hollywood,Ohm Nightclub,"6801 Hollywood Blvd Ste 433 4th Level, Los Angeles, CA 90028-6128",2,3
Madame Tussauds Hollywood,The Hollywood Museum,"1660 N Highland Ave, Los Angeles, CA 90028-6121",2.666666667,4
Madame Tussauds Hollywood,The Magic Castle,"7001 Franklin Ave, Los Angeles, CA 90028-8603",3.333333333,5
Madame Tussauds Hollywood,Souvenirs of Hollywood,"6800 Hollywood Blvd, Los Angeles, CA 90028-6102",2,3
Madame Tussauds Hollywood,L. Ron Hubbard Theatre,"7051 Hollywood Blvd, Los Angeles, CA 90028-6041",2,3
Madame Tussauds Hollywood,Ripley's Believe It or Not!,"6780 Hollywood Blvd, Los Angeles, CA 90028-4622",2.666666667,4
Madame Tussauds Hollywood,Lucky Strike Live Hollywood,"6801 Hollywood Blvd Ste 143 Located on the corner of Hollywood & Highland, Los Angeles, CA 90028-6138",2,3
Madame Tussauds Hollywood,Exhale,"1755 N Highland Ave, Los Angeles, CA 90028-4403",2,3
Madame Tussauds Hollywood,BHStar-Be A Hollywood Star,"In Front Of 7051, Hollywood Blvd, Los Angeles, CA 90028",2,3
Madame Tussauds Hollywood,Hollywood Wax Museum,"6767 Hollywood Blvd, Los Angeles, CA 90028-4623",2.666666667,4
Madame Tussauds Hollywood,Museum of Selfies,"6757 Hollywood Blvd, Los Angeles, CA 90028-4623",2.666666667,4
Madame Tussauds Hollywood,Power House,"1714 N Highland Ave, Los Angeles, CA 90028-4404",2.666666667,4
Madame Tussauds Hollywood,First National Bank of Hollywood,"6777 Hollywood Blvd, Los Angeles, CA 90028-4601",2.666666667,4
Abbot Kinney Boulevard,Cuyana,"1140 Abbot Kinney Blvd, Los Angeles, CA 90291-3314",0.666666667,1
Abbot Kinney Boulevard,"""So far so good"" mural","1126 Abbot Kinney Blvd, Venice, Los Angeles, CA",1.333333333,2
Abbot Kinney Boulevard,Abbot Kinney Sunday Bazaar,"1010 Abbot Kinney Blvd Venice, Los Angeles, CA 90291-3312",2.666666667,4
Abbot Kinney Boulevard,Venice Skatepark,"1500 Ocean Front Walk, Los Angeles, CA 90291-3606",6,9
Abbot Kinney Boulevard,G2 Gallery,"1503 Abbot Kinney Blvd, Los Angeles, CA 90291-3742",4,6
Abbot Kinney Boulevard,Calwineries,"652 California Ave, Los Angeles, CA 90291-6428",4,6
Abbot Kinney Boulevard,The Brig,"1515 Abbot Kinney Blvd, Los Angeles, CA",4,6
Abbot Kinney Boulevard,Secret Food Tours Los Angeles,"Los Angeles, CA 90292",12.66666667,19
Abbot Kinney Boulevard,Venice Beach Boardwalk,"Los Angeles, CA 90291",6,9
Abbot Kinney Boulevard,Brandelli's Brig mural,"1515 Abbot Kinney Blvd, Los Angeles, CA",4,6
Abbot Kinney Boulevard,Tristan Eaton Mural,"1549 Abbot Kinney Blvd, Venice, Los Angeles, CA",4,6
Abbot Kinney Boulevard,Venice Beach,"Los Angeles, CA 90291",6.666666667,10
Abbot Kinney Boulevard,Twentieth Church of Christ,"132 Brooks Avenue, Venice, Los Angeles, CA",4.666666667,7
Abbot Kinney Boulevard,High Rooftop Lounge,"1697 Pacific Ave, Los Angeles, CA 90291-3613",5.333333333,8
Abbot Kinney Boulevard,Muscle Beach Venice,"1800 Ocean Front Walk, Los Angeles, CA 90401-3124",6.666666667,10
Abbot Kinney Boulevard,Small World Books,"1407 Ocean Front Walk Venice, Los Angeles, CA 90291-3605",5.333333333,8
Abbot Kinney Boulevard,Venice Canals Walkway,"Washigton Blvd. & Dell Ave., Los Angeles, CA 90292",12,18
Abbot Kinney Boulevard,Abbot Kinney Memorial Branch Library,"501 S. Venice Boulevard, Venice, Los Angeles, CA",5.333333333,8
Abbot Kinney Boulevard,Touch of Venice mural,"21 Winward Avenue, Venice, Los Angeles, CA",5.333333333,8
Abbot Kinney Boulevard,Venice Kinesis,"21 Winward Avenue, Los Angeles, CA",5.333333333,8
Abbot Kinney Boulevard,Pilates Platinum,"1653A Abbot Kinney Blvd, Los Angeles, CA 90291-3744",5.333333333,8
Abbot Kinney Boulevard,The Getty Center,"1200 Getty Center Dr N Sepulveda Blvd & Getty Center Dr, Los Angeles, CA 90049-1657",6,9
Abbot Kinney Boulevard,Venice Beach mural,"1101 Ocean Front Walk, Los Angeles, CA",6,9
Abbot Kinney Boulevard,Boardwalk Vintage,"1601 Ocean Front Walk Venice, Los Angeles, CA 90291-4101",6,9
Abbot Kinney Boulevard,Declaration Sculpture,"Ocean Front walk and Windward Ave, Venice, Los Angeles, CA",6,9
Abbot Kinney Boulevard,Morning Shot mural,"1811 Ocean Front Walk, Los Angeles, CA",6,9
Abbot Kinney Boulevard,Venice art walls,"1800 Ocean Front Walk, Venice, Los Angeles, CA",6.666666667,10
Abbot Kinney Boulevard,L.A. Louver,"45 N Venice Blvd # CA, Los Angeles, CA 90291-4127",6.666666667,10
Abbot Kinney Boulevard,Gold’s Gym,"360 Hampton Dr, Los Angeles, CA 90291-2624",6.666666667,10
Abbot Kinney Boulevard,"Public Art ""You Are Not Forgotten""","corner of Pacific Avenue and Sunset Court, Los Angeles, CA 90291",6.666666667,10
Angels Flight Railway,Grand Central Market,"317 S Broadway, Los Angeles, CA 90013-1222",2,3
Angels Flight Railway,California Plaza,"300 S Grand Ave Downtown, Los Angeles, CA 90071-3109",2,3
Angels Flight Railway,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",2.666666667,4
Angels Flight Railway,Spa at the Omni Los Angeles Hotel,"251 S Olive St, Los Angeles, CA 90012-3002",2,3
Angels Flight Railway,The Museum of Contemporary Art,"250 S Grand Ave Downtown, Los Angeles, CA 90012-3007",2.666666667,4
Angels Flight Railway,Sidewalk Food Tours of Los Angeles,"545 S Olive St 6th Street, Los Angeles, CA 90013-1006",3.333333333,5
Angels Flight Railway,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",3.333333333,5
Angels Flight Railway,Wells Fargo Museum,"333 S Grand Ave Inside the Wells Fargo Center, Los Angeles, CA 90071-1504",2.666666667,4
Angels Flight Railway,Bank of America Building,"355 S Grand Ave, Los Angeles, CA 90071-1560",2,3
Angels Flight Railway,Los Angeles Central Library,"630 W 5th St Free Tours Daily, Los Angeles, CA 90071-2002",3.333333333,5
Angels Flight Railway,Mrs. Fish,"448 S Hill St, Los Angeles, CA 90013-1155",2.666666667,4
Angels Flight Railway,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",4,6
Angels Flight Railway,Bernadette's Bar,"361 S Broadway Near corner of 4th, Los Angeles, CA 90013-1207",2,3
Angels Flight Railway,Six Taste,"Los Angeles, CA",4.666666667,7
Angels Flight Railway,OUE Skyspace LA,"633 W 5th St 2nd, 54th, 69th & 70th Floors, Los Angeles, CA 90071-2005",3.333333333,5
Angels Flight Railway,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",4,6
Angels Flight Railway,La Cita,"336 S Hill St, Los Angeles, CA 90013-1109",2.666666667,4
Angels Flight Railway,Million Dollar Theater,"307 S Broadway, Los Angeles, CA 90013-1207",2.666666667,4
Angels Flight Railway,Arka Designs Fine Jewelry,"506 S Grand Ave Millennium Biltmore Hotel Los Angeles, Los Angeles, CA 90071-2602",2.666666667,4
Angels Flight Railway,Los Angeles Philharmonic,"111 S Grand Ave Walt Disney Concert Hall, Los Angeles, CA 90012-3034",4.666666667,7
Angels Flight Railway,Desuar Spa,"220 W 5th St Basement, Los Angeles, CA 90013-2555",3.333333333,5
Angels Flight Railway,US Bank Tower,"633 West Fifth Stree, Los Angeles, CA 90071-2005",2.666666667,4
Angels Flight Railway,Colburn School,"200 S Grand Ave, Los Angeles, CA 90012-3007",3.333333333,5
Angels Flight Railway,Downtown Historic District,"Los Angeles, CA",3.333333333,5
Angels Flight Railway,Victor Clothing,"242 S Broadway, Los Angeles, CA 90012-3625",3.333333333,5
Angels Flight Railway,Bunker Hill Steps,"Connecting 5th St to Hope St, Los Angeles, CA 90071",3.333333333,5
Angels Flight Railway,ARCO Plaza,"333 S Hope St, Los Angeles, CA 90071-1406",3.333333333,5
Angels Flight Railway,The Redwood Bar,"316 W 2nd St, Los Angeles, CA 90012-3504",3.333333333,5
Angels Flight Railway,Birds and Bees,"207 S Broadway B - Basement, Los Angeles, CA 90012-3609",3.333333333,5
Angels Flight Railway,Continental Building,"Corner of 4th and Spring streets, Los Angeles, CA 90013",3.333333333,5
"University of California, Los Angeles (UCLA)",Pierce Brothers Westwood Village Memorial Park,"1218 Glendon Ave, Los Angeles, CA 90024-4914",8.666666667,13
"University of California, Los Angeles (UCLA)",The Little Theater,"122420 Santa Monica Blvd., Los Angeles, CA 90025",4,6
"University of California, Los Angeles (UCLA)",CatCafe Lounge,"1736 S Sepulveda Blvd, Los Angeles, CA 90025-4380",4,6
"University of California, Los Angeles (UCLA)",The Getty Center,"1200 Getty Center Dr N Sepulveda Blvd & Getty Center Dr, Los Angeles, CA 90049-1657",2.5,3.75
"University of California, Los Angeles (UCLA)",Ernie Wolfe Gallery,"1655 Sawtelle Blvd, Los Angeles, CA 90025-3148",4.666666667,7
"University of California, Los Angeles (UCLA)",LA Dancefit Studio,"10936 Santa Monica Blvd, Los Angeles, CA 90025-4539",6,9
"University of California, Los Angeles (UCLA)",Hammer Museum,"10899 Wilshire Blvd, Los Angeles, CA 90024-4343",9.333333333,14
"University of California, Los Angeles (UCLA)",Plan Check,"1800 Sawtelle Blvd, Los Angeles, CA 90025-5516",6,9
"University of California, Los Angeles (UCLA)",Annenberg Space for Photography,"2000 Avenue of the Stars Ste 10 Century City, Los Angeles, CA 90067-4718",2,3
"University of California, Los Angeles (UCLA)",IPIC Westwood,"10840 Wilshire Blvd, Los Angeles, CA 90024-4303",9.333333333,14
"University of California, Los Angeles (UCLA)",Diorama-museum of Bhagavad-gita,"3764 Watseka Ave, Los Angeles, CA 90034-4005",3.3,4.95
"University of California, Los Angeles (UCLA)",Griffith Observatory,"2800 E. Observatory Rd., Los Angeles, CA 90027-1299",9.6,14.4
"University of California, Los Angeles (UCLA)",Franklin D. Murphy Sculpture Garden,"10899 Wilshire Blvd, Los Angeles, CA 90024-4343",8.666666667,13
"University of California, Los Angeles (UCLA)",Crest Westwood,"1262 Westwood Blvd, Los Angeles, CA 90024-4801",8,12
"University of California, Los Angeles (UCLA)",Cozymeal,"10880 Wilshire Blvd Suite 1101, Los Angeles, CA 90024-4101",8,12
"University of California, Los Angeles (UCLA)",Universal Studios Hollywood,"100 Universal City Plaza, Los Angeles, CA 91608-1002",8.1,12.15
"University of California, Los Angeles (UCLA)",Geffen Playhouse,"10886 Le Conte Ave, Los Angeles, CA 90024-3098",12.66666667,19
"University of California, Los Angeles (UCLA)",Westfield Century City,"10250 Santa Monica Blvd, Los Angeles, CA 90067-6501",1.7,2.55
"University of California, Los Angeles (UCLA)",Los Angeles National Cemetery,"950 S Sepulveda Blvd, Los Angeles, CA 90049-3456",9.333333333,14
"University of California, Los Angeles (UCLA)",Melting Pot Food Tours,"Los Angeles, CA 90036",5.1,7.65
"University of California, Los Angeles (UCLA)",Eglise San Sebastian,"1453 Federal Ave, Los Angeles, CA 90025-2301",8.666666667,13
"University of California, Los Angeles (UCLA)",Secret Food Tours Los Angeles,"Los Angeles, CA 90292",5.1,7.65
"University of California, Los Angeles (UCLA)",Aqua Thai Spa,"1279 Westwood Blvd, Los Angeles, CA 90024-4811",7.333333333,11
"University of California, Los Angeles (UCLA)",Mildred Mathias Botanical Gardens,"777 Tiverton Ave Near Hilgard Ave and Le Conte Ave, Los Angeles, CA 90024",11.33333333,17
"University of California, Los Angeles (UCLA)",Los Angeles California Temple,"10777 Santa Monica Blvd, Los Angeles, CA 90025-4718",10,15
"University of California, Los Angeles (UCLA)",Tourific Escapes,"Los Angeles, CA 90009",7,10.5
